TRANSAKCIJE;MERITVE;LETO;DATA
......Individualna končna potrošnja države;Prispevek k letni rasti obsega BDP (odstotne točke);2022;0.099187
......Individualna končna potrošnja države;Prispevek k letni rasti obsega BDP (odstotne točke);2023;-0.088391
......Individualna končna potrošnja države;Prispevek k letni rasti obsega BDP (odstotne točke);2024;1.161534
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);1995;"""..."""
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);1996;111.226643
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);1997;110.568584
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);1998;107.772097
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);1999;108.532807
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2000;111.145349
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2001;112.108677
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2002;106.750959
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2003;107.022096
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2004;105.046314
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2005;102.960573
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2006;103.46431
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2007;102.956832
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2008;107.822531
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2009;104.143137
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2010;102.316821
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2011;100.900698
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2012;99.057307
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2013;98.790718
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2014;99.512642
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2015;100.90285
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2016;102.822114
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2017;102.485412
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2018;102.39964
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2019;103.902843
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2020;105.37456
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2021;105.556121
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2022;101.234955
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2023;109.780223
......Individualna končna potrošnja države;Implicitni deflator (predhodno leto=100);2024;104.286119
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);1995;722.745353
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);1996;849.648102
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);1997;965.004174
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);1998;1058.745034
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);1999;1227.459406
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2000;1404.013124
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2001;1589.304434
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2002;1741.263777
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2003;1931.37
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2004;2072.023979
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2005;2218.57173
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2006;2382.476782
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2007;2496.261536
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2008;2855.558552
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2009;2988.071399
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2010;2966.009075
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2011;3084.166145
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2012;2952.692518
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2013;2893.062111
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2014;2891.98236
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2015;2956.054728
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2016;3132.401069
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2017;3184.240719
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2018;3329.003697
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2019;3538.384856
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2020;3773.513587
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2021;4171.728933
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2022;4247.557574
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2023;4889.764628
......Kolektivna končna potrošnja države;Tekoče cene (mio EUR);2024;5271.654039
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);1995;6.838787
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);1996;7.006453
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);1997;6.98651
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);1998;6.923954
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);1999;7.157434
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2000;7.495297
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2001;7.590684
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2002;7.482024
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2003;7.610907
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2004;7.556373
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2005;7.675195
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2006;7.613099
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2007;7.145055
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2008;7.565986
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2009;8.339498
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2010;8.227309
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2011;8.384939
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2012;8.217085
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2013;8.027082
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2014;7.75935
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2015;7.679283
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2016;7.828428
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2017;7.470276
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2018;7.322537
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2019;7.347686
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2020;8.073638
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2021;8.019063
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2022;7.463801
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2023;7.646083
......Kolektivna končna potrošnja države;Tekoče cene (% od BDP);2024;7.871883
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);1995;"""..."""
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);1996;763.232682
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);1997;915.826912
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);1998;1007.093152
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);1999;1130.338625
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2000;1316.12566
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2001;1442.16971
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2002;1620.704355
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2003;1821.917235
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2004;2003.10273
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2005;2157.679283
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2006;2308.489006
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2007;2447.679715
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2008;2681.713295
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2009;2901.741982
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2010;2938.463588
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2011;2884.374932
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2012;2974.325326
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2013;2910.010402
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2014;2905.22193
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2015;2967.62287
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2016;3033.149091
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2017;3124.178395
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2018;3192.13221
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2019;3372.244906
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2020;3653.322891
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2021;3970.912693
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2022;4039.896966
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2023;4558.141434
......Kolektivna končna potrošnja države;Stalne cene predhodnega leta (mio EUR);2024;5187.267197
......Kolektivna končna potrošnja države;Stalne cene, referenčno leto 2010 (mio EUR);1995;1605.621771
......Kolektivna končna potrošnja države;Stalne cene, referenčno leto 2010 (mio EUR);1996;1695.56678
......Kolektivna končna potrošnja države;Stalne cene, referenčno leto 2010 (mio EUR);1997;1827.633916
......Kolektivna končna potrošnja države;Stalne cene, referenčno leto 2010 (mio EUR);1998;1907.346777
......Kolektivna končna potrošnja države;Stalne cene, referenčno leto 2010 (mio EUR);1999;2036.323822
......Kolektivna končna potrošnja države;Stalne cene, referenčno leto 2010 (mio EUR);2000;2183.418874
......Kolektivna končna potrošnja države;Stalne cene, referenčno leto 2010 (mio EUR);2001;2242.757214
......Kolektivna končna potrošnja države;Stalne cene, referenčno leto 2010 (mio EUR);2002;2287.067415
......Kolektivna končna potrošnja države;Stalne cene, referenčno leto 2010 (mio EUR);2003;2393.001908
......Kolektivna končna potrošnja države;Stalne cene, referenčno leto 2010 (mio EUR);2004;2481.880042
......Kolektivna končna potrošnja države;Stalne cene, referenčno leto 2010 (mio EUR);2005;2584.478368
......Kolektivna končna potrošnja države;Stalne cene, referenčno leto 2010 (mio EUR);2006;2689.225602
......Kolektivna končna potrošnja države;Stalne cene, referenčno leto 2010 (mio EUR);2007;2762.823548
......Kolektivna končna potrošnja države;Stalne cene, referenčno leto 2010 (mio EUR);2008;2968.078678
......Kolektivna končna potrošnja države;Stalne cene, referenčno leto 2010 (mio EUR);2009;3016.081915
......Kolektivna končna potrošnja države;Stalne cene, referenčno leto 2010 (mio EUR);2010;2966.009075
