MERITVE;STATISTIČNA REGIJA;LETO;DATA
Investicije v osnovna sredstva (1.000 EUR);Osrednjeslovenska;2022;3507900
Investicije v osnovna sredstva (1.000 EUR);Osrednjeslovenska;2023;3641986
Investicije v osnovna sredstva (1.000 EUR);Osrednjeslovenska;2024;"""..."""
Investicije v osnovna sredstva (1.000 EUR);Gorenjska;2008;445084
Investicije v osnovna sredstva (1.000 EUR);Gorenjska;2009;445389
Investicije v osnovna sredstva (1.000 EUR);Gorenjska;2010;308144
Investicije v osnovna sredstva (1.000 EUR);Gorenjska;2011;374228
Investicije v osnovna sredstva (1.000 EUR);Gorenjska;2012;397881
Investicije v osnovna sredstva (1.000 EUR);Gorenjska;2013;330938
Investicije v osnovna sredstva (1.000 EUR);Gorenjska;2014;368443
Investicije v osnovna sredstva (1.000 EUR);Gorenjska;2015;457875
Investicije v osnovna sredstva (1.000 EUR);Gorenjska;2016;370909
Investicije v osnovna sredstva (1.000 EUR);Gorenjska;2017;404164
Investicije v osnovna sredstva (1.000 EUR);Gorenjska;2018;477131
Investicije v osnovna sredstva (1.000 EUR);Gorenjska;2019;599406
Investicije v osnovna sredstva (1.000 EUR);Gorenjska;2020;476392
Investicije v osnovna sredstva (1.000 EUR);Gorenjska;2021;572484
Investicije v osnovna sredstva (1.000 EUR);Gorenjska;2022;631161
Investicije v osnovna sredstva (1.000 EUR);Gorenjska;2023;633096
Investicije v osnovna sredstva (1.000 EUR);Gorenjska;2024;"""..."""
Investicije v osnovna sredstva (1.000 EUR);Primorsko-notranjska;2008;126856
Investicije v osnovna sredstva (1.000 EUR);Primorsko-notranjska;2009;88980
Investicije v osnovna sredstva (1.000 EUR);Primorsko-notranjska;2010;57079
Investicije v osnovna sredstva (1.000 EUR);Primorsko-notranjska;2011;56023
Investicije v osnovna sredstva (1.000 EUR);Primorsko-notranjska;2012;64971
Investicije v osnovna sredstva (1.000 EUR);Primorsko-notranjska;2013;76005
Investicije v osnovna sredstva (1.000 EUR);Primorsko-notranjska;2014;92212
Investicije v osnovna sredstva (1.000 EUR);Primorsko-notranjska;2015;91429
Investicije v osnovna sredstva (1.000 EUR);Primorsko-notranjska;2016;86043
Investicije v osnovna sredstva (1.000 EUR);Primorsko-notranjska;2017;101468
Investicije v osnovna sredstva (1.000 EUR);Primorsko-notranjska;2018;120054
Investicije v osnovna sredstva (1.000 EUR);Primorsko-notranjska;2019;102414
Investicije v osnovna sredstva (1.000 EUR);Primorsko-notranjska;2020;106937
Investicije v osnovna sredstva (1.000 EUR);Primorsko-notranjska;2021;113876
Investicije v osnovna sredstva (1.000 EUR);Primorsko-notranjska;2022;142168
Investicije v osnovna sredstva (1.000 EUR);Primorsko-notranjska;2023;167056
Investicije v osnovna sredstva (1.000 EUR);Primorsko-notranjska;2024;"""..."""
Investicije v osnovna sredstva (1.000 EUR);Goriška;2008;302372
Investicije v osnovna sredstva (1.000 EUR);Goriška;2009;228271
Investicije v osnovna sredstva (1.000 EUR);Goriška;2010;148145
Investicije v osnovna sredstva (1.000 EUR);Goriška;2011;172574
Investicije v osnovna sredstva (1.000 EUR);Goriška;2012;240650
Investicije v osnovna sredstva (1.000 EUR);Goriška;2013;146544
Investicije v osnovna sredstva (1.000 EUR);Goriška;2014;194660
Investicije v osnovna sredstva (1.000 EUR);Goriška;2015;213894
Investicije v osnovna sredstva (1.000 EUR);Goriška;2016;182402
Investicije v osnovna sredstva (1.000 EUR);Goriška;2017;221073
Investicije v osnovna sredstva (1.000 EUR);Goriška;2018;261319
Investicije v osnovna sredstva (1.000 EUR);Goriška;2019;294110
Investicije v osnovna sredstva (1.000 EUR);Goriška;2020;251508
Investicije v osnovna sredstva (1.000 EUR);Goriška;2021;268829
Investicije v osnovna sredstva (1.000 EUR);Goriška;2022;345454
Investicije v osnovna sredstva (1.000 EUR);Goriška;2023;364812
Investicije v osnovna sredstva (1.000 EUR);Goriška;2024;"""..."""
Investicije v osnovna sredstva (1.000 EUR);Obalno-kraška;2008;456044
Investicije v osnovna sredstva (1.000 EUR);Obalno-kraška;2009;410736
Investicije v osnovna sredstva (1.000 EUR);Obalno-kraška;2010;272806
Investicije v osnovna sredstva (1.000 EUR);Obalno-kraška;2011;217692
Investicije v osnovna sredstva (1.000 EUR);Obalno-kraška;2012;171119
Investicije v osnovna sredstva (1.000 EUR);Obalno-kraška;2013;190303
Investicije v osnovna sredstva (1.000 EUR);Obalno-kraška;2014;248610
Investicije v osnovna sredstva (1.000 EUR);Obalno-kraška;2015;225490
Investicije v osnovna sredstva (1.000 EUR);Obalno-kraška;2016;239667
Investicije v osnovna sredstva (1.000 EUR);Obalno-kraška;2017;246429
Investicije v osnovna sredstva (1.000 EUR);Obalno-kraška;2018;251770
Investicije v osnovna sredstva (1.000 EUR);Obalno-kraška;2019;314576
Investicije v osnovna sredstva (1.000 EUR);Obalno-kraška;2020;290543
Investicije v osnovna sredstva (1.000 EUR);Obalno-kraška;2021;368830
Investicije v osnovna sredstva (1.000 EUR);Obalno-kraška;2022;480259
Investicije v osnovna sredstva (1.000 EUR);Obalno-kraška;2023;587855
Investicije v osnovna sredstva (1.000 EUR);Obalno-kraška;2024;"""..."""
Regionalni bruto domači proizvod (mio. EUR);SLOVENIJA;2008;37926
Regionalni bruto domači proizvod (mio. EUR);SLOVENIJA;2009;36255
Regionalni bruto domači proizvod (mio. EUR);SLOVENIJA;2010;36364
Regionalni bruto domači proizvod (mio. EUR);SLOVENIJA;2011;37059
Regionalni bruto domači proizvod (mio. EUR);SLOVENIJA;2012;36253
Regionalni bruto domači proizvod (mio. EUR);SLOVENIJA;2013;36454
Regionalni bruto domači proizvod (mio. EUR);SLOVENIJA;2014;37634
Regionalni bruto domači proizvod (mio. EUR);SLOVENIJA;2015;38853
Regionalni bruto domači proizvod (mio. EUR);SLOVENIJA;2016;40443
Regionalni bruto domači proizvod (mio. EUR);SLOVENIJA;2017;43011
Regionalni bruto domači proizvod (mio. EUR);SLOVENIJA;2018;45876
Regionalni bruto domači proizvod (mio. EUR);SLOVENIJA;2019;48582
Regionalni bruto domači proizvod (mio. EUR);SLOVENIJA;2020;47045
Regionalni bruto domači proizvod (mio. EUR);SLOVENIJA;2021;52279
Regionalni bruto domači proizvod (mio. EUR);SLOVENIJA;2022;57038
Regionalni bruto domači proizvod (mio. EUR);SLOVENIJA;2023;63951
Regionalni bruto domači proizvod (mio. EUR);SLOVENIJA;2024;"""..."""
Regionalni bruto domači proizvod (mio. EUR);Pomurska;2008;1429
Regionalni bruto domači proizvod (mio. EUR);Pomurska;2009;1368
Regionalni bruto domači proizvod (mio. EUR);Pomurska;2010;1358
Regionalni bruto domači proizvod (mio. EUR);Pomurska;2011;1418
Regionalni bruto domači proizvod (mio. EUR);Pomurska;2012;1400
Regionalni bruto domači proizvod (mio. EUR);Pomurska;2013;1424
Regionalni bruto domači proizvod (mio. EUR);Pomurska;2014;1461
Regionalni bruto domači proizvod (mio. EUR);Pomurska;2015;1475
Regionalni bruto domači proizvod (mio. EUR);Pomurska;2016;1545
Regionalni bruto domači proizvod (mio. EUR);Pomurska;2017;1623
Regionalni bruto domači proizvod (mio. EUR);Pomurska;2018;1724
Regionalni bruto domači proizvod (mio. EUR);Pomurska;2019;1801
Regionalni bruto domači proizvod (mio. EUR);Pomurska;2020;1767
Regionalni bruto domači proizvod (mio. EUR);Pomurska;2021;1938
Regionalni bruto domači proizvod (mio. EUR);Pomurska;2022;2117
Regionalni bruto domači proizvod (mio. EUR);Pomurska;2023;2320
Regionalni bruto domači proizvod (mio. EUR);Pomurska;2024;"""..."""
Regionalni bruto domači proizvod (mio. EUR);Podravska;2008;5035
Regionalni bruto domači proizvod (mio. EUR);Podravska;2009;4770
Regionalni bruto domači proizvod (mio. EUR);Podravska;2010;4724
Regionalni bruto domači proizvod (mio. EUR);Podravska;2011;4832
Regionalni bruto domači proizvod (mio. EUR);Podravska;2012;4714
Regionalni bruto domači proizvod (mio. EUR);Podravska;2013;4723
Regionalni bruto domači proizvod (mio. EUR);Podravska;2014;4920
Regionalni bruto domači proizvod (mio. EUR);Podravska;2015;5016
Regionalni bruto domači proizvod (mio. EUR);Podravska;2016;5169
Regionalni bruto domači proizvod (mio. EUR);Podravska;2017;5428
Regionalni bruto domači proizvod (mio. EUR);Podravska;2018;5765
Regionalni bruto domači proizvod (mio. EUR);Podravska;2019;6157
Regionalni bruto domači proizvod (mio. EUR);Podravska;2020;5965
Regionalni bruto domači proizvod (mio. EUR);Podravska;2021;6667
Regionalni bruto domači proizvod (mio. EUR);Podravska;2022;7230
Regionalni bruto domači proizvod (mio. EUR);Podravska;2023;8086
Regionalni bruto domači proizvod (mio. EUR);Podravska;2024;"""..."""
Regionalni bruto domači proizvod (mio. EUR);Koroška;2008;1052
Regionalni bruto domači proizvod (mio. EUR);Koroška;2009;961
Regionalni bruto domači proizvod (mio. EUR);Koroška;2010;960
Regionalni bruto domači proizvod (mio. EUR);Koroška;2011;1007
Regionalni bruto domači proizvod (mio. EUR);Koroška;2012;1008
Regionalni bruto domači proizvod (mio. EUR);Koroška;2013;1019
Regionalni bruto domači proizvod (mio. EUR);Koroška;2014;1045
Regionalni bruto domači proizvod (mio. EUR);Koroška;2015;1091
Regionalni bruto domači proizvod (mio. EUR);Koroška;2016;1130
Regionalni bruto domači proizvod (mio. EUR);Koroška;2017;1182
Regionalni bruto domači proizvod (mio. EUR);Koroška;2018;1270
Regionalni bruto domači proizvod (mio. EUR);Koroška;2019;1326
Regionalni bruto domači proizvod (mio. EUR);Koroška;2020;1264
Regionalni bruto domači proizvod (mio. EUR);Koroška;2021;1359
Regionalni bruto domači proizvod (mio. EUR);Koroška;2022;1478
Regionalni bruto domači proizvod (mio. EUR);Koroška;2023;1607
Regionalni bruto domači proizvod (mio. EUR);Koroška;2024;"""..."""
Regionalni bruto domači proizvod (mio. EUR);Savinjska;2008;4231
Regionalni bruto domači proizvod (mio. EUR);Savinjska;2009;3997
Regionalni bruto domači proizvod (mio. EUR);Savinjska;2010;4083
Regionalni bruto domači proizvod (mio. EUR);Savinjska;2011;4209
Regionalni bruto domači proizvod (mio. EUR);Savinjska;2012;4123
Regionalni bruto domači proizvod (mio. EUR);Savinjska;2013;4125
Regionalni bruto domači proizvod (mio. EUR);Savinjska;2014;4239
Regionalni bruto domači proizvod (mio. EUR);Savinjska;2015;4426
Regionalni bruto domači proizvod (mio. EUR);Savinjska;2016;4591
Regionalni bruto domači proizvod (mio. EUR);Savinjska;2017;4865
Regionalni bruto domači proizvod (mio. EUR);Savinjska;2018;5127
Regionalni bruto domači proizvod (mio. EUR);Savinjska;2019;5416
Regionalni bruto domači proizvod (mio. EUR);Savinjska;2020;5135
Regionalni bruto domači proizvod (mio. EUR);Savinjska;2021;5703
Regionalni bruto domači proizvod (mio. EUR);Savinjska;2022;6205
Regionalni bruto domači proizvod (mio. EUR);Savinjska;2023;6817
Regionalni bruto domači proizvod (mio. EUR);Savinjska;2024;"""..."""
Regionalni bruto domači proizvod (mio. EUR);Zasavska;2008;675
Regionalni bruto domači proizvod (mio. EUR);Zasavska;2009;637
Regionalni bruto domači proizvod (mio. EUR);Zasavska;2010;642
Regionalni bruto domači proizvod (mio. EUR);Zasavska;2011;644
Regionalni bruto domači proizvod (mio. EUR);Zasavska;2012;608
Regionalni bruto domači proizvod (mio. EUR);Zasavska;2013;610
Regionalni bruto domači proizvod (mio. EUR);Zasavska;2014;599
Regionalni bruto domači proizvod (mio. EUR);Zasavska;2015;588
Regionalni bruto domači proizvod (mio. EUR);Zasavska;2016;603
Regionalni bruto domači proizvod (mio. EUR);Zasavska;2017;627
Regionalni bruto domači proizvod (mio. EUR);Zasavska;2018;662
Regionalni bruto domači proizvod (mio. EUR);Zasavska;2019;702
Regionalni bruto domači proizvod (mio. EUR);Zasavska;2020;696
Regionalni bruto domači proizvod (mio. EUR);Zasavska;2021;754
Regionalni bruto domači proizvod (mio. EUR);Zasavska;2022;830
Regionalni bruto domači proizvod (mio. EUR);Zasavska;2023;942
Regionalni bruto domači proizvod (mio. EUR);Zasavska;2024;"""..."""
Regionalni bruto domači proizvod (mio. EUR);Posavska;2008;1134
Regionalni bruto domači proizvod (mio. EUR);Posavska;2009;1095
Regionalni bruto domači proizvod (mio. EUR);Posavska;2010;1097
Regionalni bruto domači proizvod (mio. EUR);Posavska;2011;1130
Regionalni bruto domači proizvod (mio. EUR);Posavska;2012;1111
Regionalni bruto domači proizvod (mio. EUR);Posavska;2013;1127
Regionalni bruto domači proizvod (mio. EUR);Posavska;2014;1156
Regionalni bruto domači proizvod (mio. EUR);Posavska;2015;1196
Regionalni bruto domači proizvod (mio. EUR);Posavska;2016;1242
Regionalni bruto domači proizvod (mio. EUR);Posavska;2017;1305
Regionalni bruto domači proizvod (mio. EUR);Posavska;2018;1389
Regionalni bruto domači proizvod (mio. EUR);Posavska;2019;1490
Regionalni bruto domači proizvod (mio. EUR);Posavska;2020;1495
Regionalni bruto domači proizvod (mio. EUR);Posavska;2021;1600
Regionalni bruto domači proizvod (mio. EUR);Posavska;2022;1601
Regionalni bruto domači proizvod (mio. EUR);Posavska;2023;1878
Regionalni bruto domači proizvod (mio. EUR);Posavska;2024;"""..."""
Regionalni bruto domači proizvod (mio. EUR);Jugovzhodna Slovenija;2008;2554
Regionalni bruto domači proizvod (mio. EUR);Jugovzhodna Slovenija;2009;2394
Regionalni bruto domači proizvod (mio. EUR);Jugovzhodna Slovenija;2010;2415
Regionalni bruto domači proizvod (mio. EUR);Jugovzhodna Slovenija;2011;2451
Regionalni bruto domači proizvod (mio. EUR);Jugovzhodna Slovenija;2012;2372
Regionalni bruto domači proizvod (mio. EUR);Jugovzhodna Slovenija;2013;2405
Regionalni bruto domači proizvod (mio. EUR);Jugovzhodna Slovenija;2014;2468
Regionalni bruto domači proizvod (mio. EUR);Jugovzhodna Slovenija;2015;2555
Regionalni bruto domači proizvod (mio. EUR);Jugovzhodna Slovenija;2016;2637
Regionalni bruto domači proizvod (mio. EUR);Jugovzhodna Slovenija;2017;2899
Regionalni bruto domači proizvod (mio. EUR);Jugovzhodna Slovenija;2018;3118
Regionalni bruto domači proizvod (mio. EUR);Jugovzhodna Slovenija;2019;3361
Regionalni bruto domači proizvod (mio. EUR);Jugovzhodna Slovenija;2020;3266
